"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"AT1G29040.1",30.292002401458,-0.694256981782178,1.41126731548446,-0.491938681045592,0.622762692415598,0.981492390954532
"AT2G25590.1",647.71014157853,0.146301619761337,0.207966920533555,0.70348505130522,0.481753519484382,0.951678819872154
"AT4G30000.2",14.6191731362285,0.524056150903035,2.42735914902944,0.215895596295495,0.829069129805894,0.995192718597623
"AT4G30000.1",51.4633444797958,-0.0877495885914538,0.755933269985569,-0.11608113053832,0.90758824335533,0.996406965896457
"AT1G15390.1",43.7337333558288,0.102819346907418,0.318922175172796,0.32239635532308,0.747152444983852,0.993056188786599
"AT1G73340.1",465.243084668266,0.125190162080141,0.324732570051584,0.38551772635635,0.699853875777071,0.990867271688637
"AT1G64580.1",25.357170738372,-1.36199308156956,1.35603057123068,-1.00439703238657,0.315187279859521,0.85711898600908
"AT5G24330.1",1.6233552543725,-0.629318285362602,2.49723969728256,-0.252005558796544,0.801036767143041,NA
"AT5G06870.1",29.4440473428497,0.295415466426317,0.589946123998562,0.500749906489829,0.616547144335994,0.981492390954532
"AT4G38780.1",206.144127101189,0.117529127522764,0.235893941802234,0.498228681181207,0.618322869154765,0.981492390954532
"AT1G79050.2",8.61301175158978,6.86419972980998,3.91297796376686,1.75421374548251,0.0793938888075634,0.49490979156464
"AT1G79050.1",110.301393195649,-0.347060315778868,0.372056474939726,-0.932816223222812,0.350914863419108,0.883391891892376
"AT2G40420.1",249.725059781694,-0.328739449217235,0.149233077205273,-2.20285914740635,0.0276046777752481,0.261271138624348
"AT3G29680.1",24.0086289180722,-0.903435221652646,0.614542875188171,-1.4700930693827,0.141536549156815,0.649673458979028
"AT4G21110.2",217.346142661362,0.278811648141217,0.528489061143425,0.527563706877844,0.597802188513946,0.97907842002902
"AT4G21110.1",244.643406156392,-0.58640772716859,0.468116291543839,-1.25269668619015,0.210316112435005,0.742829798487312
"AT3G46200.5",1.85632232690369,-4.06803808104861,3.92652310632378,-1.03604078491145,0.300183115655584,NA
"AT3G46200.2",0,NA,NA,NA,NA,NA
"AT3G46200.1",19.7756523263429,0.18646393441004,1.64505069868022,0.113348442427723,0.909754313169322,0.996758687552411
"AT3G46200.3",7.65119466251792,-1.78056423837287,3.12143064791827,-0.570432099640066,0.56838466320268,0.973531723817164
"AT3G46200.6",76.0163691369459,-0.138678414529114,0.349579583845078,-0.396700553858923,0.691588291704316,0.990324658780964
"AT3G46200.4",0,NA,NA,NA,NA,NA
"AT4G17300.1",174.86225740535,-0.137507461854607,0.315254946747112,-0.436178601710925,0.662707151967329,0.987964546264525
"AT4G17300.2",22.3692850765824,-0.547947681005644,1.5187709785654,-0.360783613025859,0.718261213830297,0.992112430825974
"AT3G24180.2",667.740228074783,0.270894154634308,0.175683145542603,1.54194731542199,0.123086396729923,0.612299786553825
"AT3G24180.1",501.356244746755,0.525608002668428,0.259840230733788,2.02281225345325,0.043092507863886,0.35002021948115
"AT2G32650.1",7.49336360557593,2.33651273702136,1.28948872493245,1.81196833430533,0.0699910894727242,0.461484668942075
"AT2G32650.2",7.99054310656832,-1.11379010374413,1.44544067487737,-0.770554006886949,0.440971331712933,0.937098243120634
"AT1G35290.1",0,NA,NA,NA,NA,NA
"ATMG01230.1",0.216550290871337,1.54547294107226,4.0804728567969,0.378748491978803,0.704874639962991,NA
"AT3G04670.2",59.7205843333702,-0.492305044939767,1.88440979365843,-0.261251584764902,0.793898500054931,0.994811579342181
"AT3G04670.1",447.606528566675,-0.359358048534127,0.187636172523937,-1.91518534886061,0.0554688702698892,0.404862396401304
"AT2G28470.3",5.11165843474369,-0.700140337051499,3.76585634852262,-0.185917961880349,0.852509096230897,0.995192718597623
"AT2G28470.4",0.451815116700237,-2.01629497279323,3.98776804633067,-0.505619923066618,0.613123492666476,NA
"AT2G28470.5",0,NA,NA,NA,NA,NA
"AT2G28470.2",2.39545426580763,-2.35667374681928,3.17257754914775,-0.742826206865251,0.457586906852172,NA
"AT2G28470.1",6.44611035072314,-0.433267039753767,3.20489411850738,-0.135189189949137,0.892462293802233,0.995192718597623
"AT4G11490.1",0.623432443855582,-2.48007067160282,3.96573758241299,-0.625374377417528,0.531725374735602,NA
"AT2G14695.1",0,NA,NA,NA,NA,NA
"AT5G14710.1",680.230225382639,-0.15867926095702,0.1334627371908,-1.18894055597085,0.23446305950569,0.774225990896684
"AT1G23050.1",10.8317582783675,1.21403837421535,0.874689756838191,1.38796454940073,0.165147840311426,0.687243295599925
"AT1G29080.1",0,NA,NA,NA,NA,NA
"AT1G48990.1",0,NA,NA,NA,NA,NA
"AT5G56670.1",270.399901512075,-0.148248367916596,0.288159874840857,-0.514465686794421,0.606926444519462,0.980216433024491
"AT4G17150.4",34.1683928939977,1.78683140523401,3.1286658967006,0.571116080856813,0.567920958673183,0.973531723817164
"AT4G17150.2",8.10160772212281,0.758913039862955,3.74876130184132,0.202443681727666,0.839569882203701,0.995192718597623
"AT4G17150.3",18.2183896185228,-1.16340377370741,3.13719217643153,-0.370842367403437,0.710754943153049,0.992112430825974
"AT4G17150.1",457.687641221043,0.390147474912979,0.243379442128277,1.60304202976744,0.108925375141515,0.580759454862078
"AT4G17150.5",70.8427965532589,0.396026363973358,0.725718937011107,0.545702122097576,0.585270712990768,0.976600174639151
"AT2G01690.2",94.360623940673,-2.18522627617505,2.11208757031361,-1.03462863324866,0.300842376645621,0.844295453271947
"AT2G01690.1",1567.08769148607,0.196869367805071,0.0788473451299254,2.49684206209693,0.0125304751933565,0.150886151483537
"AT2G33040.1",1767.52491406721,0.204397260225037,0.111126504134042,1.8393205276978,0.0658680554873185,0.447181222111761
"AT2G25950.2",6.79383562476526,-1.31965587047921,2.31882036665205,-0.569106554978446,0.569283830198087,0.973531723817164
"AT2G25950.1",113.982869650413,0.201466726438004,0.421835062918713,0.477595970908721,0.63293779912631,0.984342257727818
"AT3G02690.1",31.617252933585,-0.615358037541251,0.757670470010566,-0.812171071590886,0.416693476350408,0.9240946341208
"AT3G17750.1",319.07799700777,-0.211231914626586,0.281558998825907,-0.750222566167009,0.453120669933975,0.941057029724055
"AT3G15534.1",17.8401033667764,0.121480240175939,0.741826464821869,0.163758299193477,0.869921420844584,0.995192718597623
"AT3G42390.1",0,NA,NA,NA,NA,NA
"AT5G03710.1",1.15592546860955,-2.146407623255,2.39376970529398,-0.896664210641515,0.369898123527714,NA
"AT4G39270.1",713.066444724203,-0.677863225317627,1.37728142402906,-0.492174811546231,0.62259576929582,0.981492390954532
"AT4G39270.4",0,NA,NA,NA,NA,NA
"AT4G39270.10",1670.77977091005,-0.185969555699109,0.32669390081381,-0.569247100223941,0.569188460873152,0.973531723817164
"AT4G39270.3",0,NA,NA,NA,NA,NA
"AT4G39270.5",0,NA,NA,NA,NA,NA
"AT4G39270.2",1244.36515565487,0.258989976432121,0.225158062149371,1.1502585071118,0.25003741512,0.788909119953259
"AT4G39270.7",0,NA,NA,NA,NA,NA
"AT4G39270.9",155.60672987978,0.414729898242883,1.63454130522506,0.253728612985878,0.799705227288856,0.994861388538475
"AT4G39270.6",283.390708077905,-0.716650284383071,0.534998318317171,-1.33953745244898,0.180395770422019,0.708548579268776
"AT4G39270.8",0.343234654310689,-1.59232524302468,4.01490446072129,-0.396603520358394,0.691659856159369,NA
"AT3G24840.2",0,NA,NA,NA,NA,NA
"AT3G24840.5",95.2550889413128,1.6379962392748,0.643302561756674,2.54622993386176,0.010889343498582,0.135512710471622
"AT3G24840.4",29.9182050223907,-1.05242941135539,2.22380879940218,-0.473255349847665,0.636031013188744,0.984843941556844
"AT3G24840.3",0,NA,NA,NA,NA,NA
"AT3G24840.6",0,NA,NA,NA,NA,NA
"AT3G24840.1",254.792425408514,0.525372903435099,0.346456394871018,1.51641854851803,0.129413551806197,0.625669531838611
"AT3G24840.7",10.6929577619056,-6.59183494906908,3.91020660047015,-1.68580221522732,NA,NA
"AT1G63295.2",0,NA,NA,NA,NA,NA
"AT1G63295.1",0,NA,NA,NA,NA,NA
"AT3G45790.1",5.15935387969398,-2.43209078692206,1.47095571996353,-1.65340856554292,0.0982477407869953,0.553843144083039
"AT5G35550.2",0,NA,NA,NA,NA,NA
"AT5G35550.1",0,NA,NA,NA,NA,NA
"AT2G43150.1",6252.84581259787,-0.517888861742357,0.141534838487356,-3.65909105685399,0.000253111400385181,0.00618054318856321
"AT3G44740.4",20.6141764606587,1.17107329809974,2.57597718953212,0.454613225170851,0.649387518557833,0.986233625810368
"AT3G44740.1",9.72286528424708,-2.5321915490397,2.26939776684725,-1.11579890754785,0.264508221537616,0.806918362880536
"AT3G44740.5",20.1262796806667,0.795284643550034,3.22200010969253,0.24682948990524,0.805040186825993,0.995085139083671
"AT3G44740.2",19.3312113936827,-0.485697326220646,1.59236704235429,-0.305015937470391,0.760354014008271,0.993937033076855
"AT3G44740.3",0,NA,NA,NA,NA,NA
"AT2G25910.1",317.840738839815,-0.450233727429133,0.459600052089537,-0.979620705833647,0.327273380252028,0.867478867569676
"AT2G25910.2",191.331352827622,1.10472321168459,0.71674559641288,1.54130449801637,0.123242694686598,0.612453890939647
"AT4G37420.1",42.1641620833758,0.658647239193691,0.441503496164306,1.49182791283849,0.135744264458766,0.639643427979941
"AT1G29535.1",0.529372373082992,-2.25205387713433,3.97570831113997,-0.566453497311173,0.571085536535549,NA
"AT1G29535.4",2.19200071906589,0.269894168612245,2.59796206212071,0.103886878314124,0.917259120347787,NA
"AT1G29535.3",0,NA,NA,NA,NA,NA
"AT1G29535.2",1.07463692664806,-1.9749839465262,3.94986182362813,-0.500013426979095,0.617065623136145,NA
"AT3G02490.1",135.267013809881,0.000568895782539622,0.290896121378558,0.00195566644148991,0.998439604934911,0.99967184999232
"AT3G14340.1",16.252397466464,0.675743357766602,1.45986851364243,0.462879602821623,0.643450668701687,0.985440884594023
"AT2G32720.1",33.9769403020597,0.515351404908934,0.695972849837958,0.740476305977916,0.459011033009104,0.943773147681968
"AT2G32720.2",17.7463463806438,-2.70844559752476,1.8844018092446,-1.43729728141712,0.150633541002807,0.664806495687555
"AT5G38070.1",12.625760665618,-0.310276987994903,1.44378941797065,-0.214904600444447,0.829841698056242,0.995192718597623
"AT1G64960.1",84.0867440165984,-1.7689570451038,1.14817792587415,-1.54066456534341,0.123398445126128,0.612883261081347
"AT1G64960.2",141.557231139508,0.879469159512495,0.279141449020706,3.15062188936068,0.00162923258860904,0.0295368557797114
"AT1G73000.1",0.532493024753968,-0.666749702282215,3.77599212171118,-0.176576031090886,0.859841422638035,NA
"AT3G44980.1",0,NA,NA,NA,NA,NA
"AT3G46400.1",0,NA,NA,NA,NA,NA
"AT5G04120.1",35.8533779845411,0.0523237813274759,1.50778636257543,0.0347023839890038,0.972317059925535,0.99908316079116
"AT4G28590.1",49.2365088582271,0.556613252433626,0.600405456758087,0.927062281277524,0.353894198445221,0.885340519788855
"AT3G63230.1",0.40268800964364,0.0288524731899815,4.06039207562642,0.00710583427723054,0.994330412250917,NA
"AT3G63230.2",0,NA,NA,NA,NA,NA
"AT2G39950.2",43.7651066672241,-0.462488413466887,3.20337149042523,-0.144375516498555,0.88520394924363,0.995192718597623
"AT2G39950.8",0,NA,NA,NA,NA,NA
"AT2G39950.5",20.6547374281518,0.13760316389623,1.42490278444818,0.0965702119457363,0.92306771332335,0.997234089589548
"AT2G39950.3",0,NA,NA,NA,NA,NA
"AT2G39950.7",61.1504749216926,0.839786933379096,0.479754681948785,1.75045073029375,0.0800405687935281,0.496858620654436
"AT2G39950.1",603.99456799468,-0.307410199590684,0.226981851169867,-1.35433823456055,0.17562849320955,0.701956360288843
"AT2G39950.4",12.1962681809012,-0.538648303963544,2.30544259661778,-0.233642036784508,0.81526289016911,0.995192718597623
"AT2G39950.6",24.1148209592451,-0.139748948306368,1.48847874470981,-0.0938870970130067,0.92519884365205,0.997234089589548
"AT2G39950.9",334.079114796266,0.413390503580841,0.383170858057915,1.07886728567014,0.280646894340319,0.824117628960079
"AT1G36622.1",858.409509961455,-0.389998228010929,0.123593530914665,-3.15549062418325,0.00160228415988875,0.0291564580371245
"AT3G15790.2",87.4904073265113,0.056070355665894,0.406863254820038,0.137811303924939,0.890389550366783,0.995192718597623
"AT3G15790.3",62.6278313186247,0.925947922907159,1.54097700682408,0.600883672375826,0.547917468920562,0.968461420492452
"AT3G15790.1",302.173922370666,0.432990277844492,0.256050663394362,1.69103361071013,0.0908303835093458,0.531875137745838
"AT1G41820.1",0,NA,NA,NA,NA,NA
"AT2G46710.1",43.1515430977323,0.21690046078644,0.632360685114026,0.343001179378078,0.731597572905533,0.992387414660427
"AT2G22360.1",360.760911325973,0.0220280990658922,0.191953345257489,0.114757567972277,0.908637282638566,0.996434473635677
"AT3G15357.1",73.4406278025477,2.35220818289346,0.360185244951489,6.53055119792667,6.55280827085824e-11,6.14168687523453e-09
"AT5G45720.2",3.15576733719659,-4.83385119219395,3.91840080738969,-1.23362857191072,0.217341341206033,0.751761182456851
"AT5G45720.1",18.3374638382448,2.3559342963394,1.52447436162384,1.54540762091263,0.122247698108156,0.610472054717288
"AT1G50840.1",113.528960439359,-0.563867697176298,2.34902007560098,-0.240043796574211,0.81029630422316,0.995085139083671
"AT1G50840.2",399.342526922977,0.0660874142136715,0.465579302361281,0.14194663267567,0.887122159665838,0.995192718597623
"AT1G49860.1",0.279206578158455,-1.39222536666178,4.03064149765054,-0.34541036891356,0.729785883061348,NA
"AT1G58420.1",10054.3634594793,-0.162720671150823,0.0685119975984502,-2.37506826329209,0.0175457049581336,0.190612437795411
"AT2G07713.1",0.0930688593861516,-0.368469528052863,4.07910184898451,-0.0903310438655984,0.9280241515466,NA
"AT1G49005.1",3.62681130296218,0.0817013965985522,1.75364060836096,0.0465895897990833,0.962840329158784,0.998544933255957
"AT3G25270.1",0,NA,NA,NA,NA,NA
"AT3G13674.1",34.1632844383919,0.0105787753130724,0.423810446318228,0.0249611009001158,0.980085990918285,0.999435058656821
"AT3G23350.1",0,NA,NA,NA,NA,NA
"AT3G23350.2",0,NA,NA,NA,NA,NA
"AT2G01280.3",0.588825728415943,-0.832540412422972,4.00101296896933,-0.208082407850189,0.835164623026123,NA
"AT2G01280.1",7.66317143006831,-0.0996116613260046,1.51457353015071,-0.0657687853003033,0.947561908132254,0.998544933255957
"AT2G01280.2",0.343234654310689,-1.59232524302468,4.01490446072129,-0.396603520358394,0.691659856159369,NA
"AT3G63450.7",0.847232282784647,-1.62162122061805,3.96170237173493,-0.409324343036881,0.682301653332151,NA
"AT3G63450.5",2.29219436356062,4.95603817148317,3.93003317794195,1.26106776891856,0.20728443187055,NA
"AT3G63450.4",3.85952215957551,-0.636564582134777,3.22087509390234,-0.197637152505511,0.843328964611889,0.995192718597623
"AT3G63450.1",1.95750267081586,4.72762012325418,3.93401072924789,1.20173035830993,0.229468015092017,NA
"AT3G63450.3",4.31477676200949,0.604238603062257,3.76898608021739,0.160318608294623,0.872630101164432,0.995192718597623
"AT3G63450.2",1.93336973088962,3.59663402033834,3.934532352326,0.914119823722405,0.360653887087787,NA
"AT3G63450.6",1.20132129008741,-3.42671224027724,3.93752193137382,-0.870271277214614,0.384152171725928,NA
"AT5G48370.2",42.7048884941056,2.13268783271034,3.289122557717,0.64840631362507,NA,NA
"AT5G48370.3",7.78061610633702,-6.13500384837429,3.63006943824259,-1.6900513758063,0.0910181261797273,0.532228559628105
"AT5G48370.1",143.830316239692,-0.904684648059847,1.46711007792374,-0.616644014428803,0.537469556262111,0.965515707072059
"AT2G14670.1",0,NA,NA,NA,NA,NA
"AT1G13880.3",485.171742318454,-0.27973601773859,1.57558267285139,-0.177544487229186,0.859080724483984,0.995192718597623
"AT1G13880.1",1683.41331998888,0.175693852721653,0.13526935912245,1.29884442316762,0.193997325871438,0.719389263910667
"AT1G13880.2",137.222238133122,0.383434350942729,0.595289019810903,0.644114603465269,0.519501121299373,0.960967522420868
"AT2G06040.1",234.162069740066,-0.29970045985378,0.279458941231386,-1.07243110037276,0.283526445240741,0.827545131767725
"AT1G59835.1",0.783001068326343,3.40729983752077,3.97444673941596,0.857301672640219,0.391278184366303,NA
"AT1G50350.1",0,NA,NA,NA,NA,NA
"AT2G34200.1",8.27050855513574,-0.0462210873253875,2.31459420488492,-0.0199694128793023,0.984067772684509,0.999445529311223
"AT2G34200.2",0.837619734475365,-2.94016069802284,3.94976129238681,-0.744389465684931,0.456640890170245,NA
"ATMG01130.1",1.36699210755836,-3.63264943936424,3.93345029789191,-0.923527479503457,0.355732386782324,NA
"AT5G18735.1",0.776335236053362,0.360595234498358,3.96323131376853,0.0909851598229015,0.927504382888433,NA
"AT5G10480.3",31.7305281512786,-0.386645545160519,1.07696944626788,-0.359012548127893,0.719585702164949,0.992112430825974
"AT5G10480.1",197.652513778638,0.359634569691032,0.173474233293476,2.07312961045125,0.0381602189742227,0.325795131297269
"AT5G10480.2",1.05423527230055,-3.24504813280925,3.94162300348841,-0.82327714495712,0.410350407515446,NA
"AT5G08770.1",127.171214292233,-0.169241459996145,0.351381053061764,-0.481646516001523,0.630057076094699,0.983713586693761
"AT3G48420.1",10.1341815773521,0.722876438943346,1.03394622197772,0.699143169710158,0.484462562139829,0.952114910714285
"AT4G00755.2",376.796015848094,-0.0163858938486711,0.288500854996434,-0.0567966907719342,0.954707150066147,0.998544933255957
"AT4G00755.1",47.2284425120715,0.528613672267977,1.51423526196192,0.349096131589935,0.727017140656313,0.992112430825974
"AT1G11210.1",5754.21404434555,0.46617210486671,0.103096079332845,4.52172485979487,6.13377549552694e-06,0.000233931393201758
"AT2G22810.1",0.43630351369684,-1.96222512321106,3.990814648445,-0.491685356516278,0.62294179173442,NA
"AT2G46820.1",28.1315575150942,2.08193369203474,0.674192104452728,3.08804223348884,0.00201479835206661,0.0351127109649509
"AT2G46820.2",22.7846509926232,-0.0775948957838199,2.28055771117587,-0.034024526283008,0.972857592875625,0.99908316079116
"ATCG00820.1",74.3853353957918,0.303873986381086,0.45364088496157,0.669855818676549,0.502949706514774,0.956840699581271
"AT2G25350.4",11.0407461571676,-0.162291843589087,3.30200047647891,-0.0491495518383894,0.960800114439225,0.998544933255957
"AT2G25350.2",12.8424593957281,-6.85274273165935,1.71229287080986,-4.00208565279969,6.27865594541176e-05,0.00183740650036387
"AT2G25350.3",13.9043914130656,-1.3635729712139,2.15651809397587,-0.632303051397053,0.527188870044776,0.962952172792556
"AT2G25350.1",150.436854746238,0.305236753191929,0.729574757078678,0.418376253057522,0.675672046037317,0.988883481791523
"AT2G25350.5",15.9203798553851,1.92975678971566,3.74105477766268,0.515832273089925,0.605971559906985,0.980216433024491
"AT1G10020.1",330.398027601283,0.403427801503467,0.240498647142942,1.67746391215118,0.0934518006202098,0.538929589007676
"AT3G05727.1",0.195750267081586,1.54547294107226,4.0804728567969,0.378748491978803,0.704874639962991,NA
"AT3G09530.1",0.542105573063251,1.4305434646579,4.03833012097612,0.354241337831024,0.72315802641705,NA
"AT1G15890.2",10.3673623234278,-0.181898683086558,2.25605422780653,-0.0806269108448743,0.935738664113212,0.998267589300718
"AT1G15890.1",2.56028566130135,-4.52802613174361,3.92114215063082,-1.15477224691157,0.248183704978449,0.786953071876288
"AT4G23990.2",0.195750267081586,1.54547294107226,4.0804728567969,0.378748491978803,0.704874639962991,NA
"AT4G23990.1",0,NA,NA,NA,NA,NA
"AT1G31640.1",0.171617327155344,-0.395394427254803,4.07807121369329,-0.0969562340959504,0.92276115076738,NA
"AT4G19890.1",87.0280659225826,0.355477090519251,0.478170777739086,0.743410319216993,0.457233298619831,0.942997628054857
"AT1G69520.1",134.457157660757,-0.687734478053181,0.303246446318299,-2.2679061416974,0.0233349279378995,0.233349279378995
"AT1G69520.2",39.6759790878043,1.35906510458002,0.788838445916453,1.72286874659246,0.0849122632730957,0.51309797315984
"AT2G20280.1",867.581936526068,-0.0696644180489764,0.112483333433777,-0.619331023737757,0.535698310767125,0.965317132202549
"AT2G46360.1",2.042970607337,-0.580300053899647,2.27263634936848,-0.25534223900841,0.798458778874317,NA
"AT2G23420.2",43.1701459217326,0.0356989032145118,0.780530386911202,0.0457367244288634,0.963520092563022,0.998544933255957
"AT2G23420.1",1856.02993530769,-0.0464169542525662,0.102517528283037,-0.452770906887411,0.650713714970361,0.98634924848846
"AT3G51950.4",73.2486331254474,0.0213848371108325,0.570408050825873,0.0374904194985857,0.970093978910823,0.998804336864398
"AT3G51950.2",25.3184848662739,0.307910339292967,1.61297024807629,0.190896477886183,0.848606699671325,0.995192718597623
"AT3G51950.3",1.39603289079227,-3.66864421732825,3.93279583286021,-0.932833631147375,0.350905873957021,NA
"AT3G51950.1",65.6725164413302,-0.0846707618106728,1.124357912194,-0.0753058798202896,0.939971343348855,0.998387663242589
"AT3G19300.1",42.409532917801,-0.403296481489429,0.500702997963471,-0.805460488812276,0.42055399799256,0.925162529163607
"AT4G20230.2",0,NA,NA,NA,NA,NA
"AT4G20230.1",0.99621844306119,2.49789897267297,3.43463402343738,0.727267870645816,0.467061876262146,NA
"AT5G51690.2",10.7855021325067,1.97606169960443,2.40025367655868,0.823272022829508,0.410353319654931,0.921126907261155
"AT5G51690.1",209.30016771075,0.15136047323753,0.258590399733361,0.585329050860362,0.558326484700159,0.970898085479889
"AT2G18410.1",280.860118451674,-0.303427547554539,0.214766153153458,-1.41282759456854,0.157706422524002,0.676045852677414
"AT2G18410.2",33.482447130811,2.20148019716182,2.2348725126745,0.985058514379099,0.324595329527667,0.864688245079829
"AT1G08310.3",4.64721014093989,1.01720137524957,3.28552983209129,0.309600407615873,0.756864846280667,0.993542462091516
"AT1G08310.2",128.338427798564,-0.534788516926583,1.50263744465412,-0.355899900424537,0.721915530373602,0.992112430825974
"AT1G08310.1",330.009448230389,0.304233509037231,0.309643084609798,0.982529641895978,0.325838987219678,0.866292205245616
"AT5G22250.1",5744.60728055193,-0.0184590173438736,0.0849243119565272,-0.217358456237159,0.827929004342544,0.995192718597623
"AT5G06320.1",68518.4395350729,-0.109366334953744,0.0542729910056943,-2.01511530739608,0.0438925687086307,0.353834310685243
"AT2G17380.1",216.201230552692,0.255637725978324,0.169953685306757,1.50416112199574,0.132539885496937,0.632242770985826
"AT5G56720.1",2.12231505535645,-2.01294101359215,2.28918583620936,-0.879326169921335,0.379224450356803,NA
"AT4G00820.1",25.7023446411012,-0.729908249415878,0.500665504375205,-1.45787605304813,0.144874710371419,0.65486056611964
"AT1G29270.1",0,NA,NA,NA,NA,NA
"AT1G29270.2",0.39427893718631,-1.83215022094824,3.99861391922809,-0.458196329517585,0.646811396669353,NA
"AT5G17430.1",4.75412613989035,-0.2752768008924,3.2039754530379,-0.0859172627653536,0.931532188551553,0.997247530604325
"AT5G17430.2",3.11246936582167,1.41402066160078,3.28770126191695,0.430094022829894,0.667127247809635,0.988807839201143
"AT1G26140.1",1.58274641817943,-0.695496277631037,2.36201062261723,-0.294450952494189,0.768413337140929,NA
"AT5G10000.1",0.529372373082992,-2.25205387713433,3.97570831113997,-0.566453497311173,0.571085536535549,NA
"AT2G29050.2",0,NA,NA,NA,NA,NA
"AT2G29050.1",13.184816237953,-0.399907589631722,1.40825390679042,-0.283974067249819,0.776430254218169,0.994811579342181
"AT1G11110.2",0.40268800964364,0.0288524731899815,4.06039207562642,0.00710583427723054,0.994330412250917,NA
"AT1G11110.1",0.987679386421536,-3.1444754190053,3.94412252100477,-0.797256018863289,0.425302357728857,NA
"AT1G11110.3",3.43829154534093,5.54038201149367,3.92229934551845,1.41253421104231,0.157792724776684,0.676045852677414
"AT5G07720.1",17.6736133252658,0.333482537168399,0.802446095941596,0.415582478193863,0.677715550406464,0.988883481791523
"AT4G29480.1",189.917760807414,-0.402752137912872,0.403247233694729,-0.99877222770428,0.317905042519376,0.858839902416902
"AT4G23250.2",25.4151074469386,0.848787661569544,1.54553292058309,0.549187694591013,0.582876648289214,0.97613649024443
"AT4G23250.1",658.595326537443,-0.147424560370476,0.198870195822473,-0.741310480239472,0.458505208670784,0.94355639692746
"AT4G23250.3",450.248304200295,-0.798830279594386,0.196576437970238,-4.06371327023095,4.82981510736414e-05,0.00145832281397111
"AT3G07160.2",7892.84331832181,0.190343774590817,0.134063809731251,1.41979983242596,0.155665963772944,0.672968483095493
"AT3G07160.3",2173.98699770563,-1.67167645349088,0.515375026704416,-3.24361167474582,0.00118024533812264,0.0226197159760086
"AT3G07160.1",658.247312369076,0.49749805758013,0.721480077052921,0.689552038099644,0.49047593768581,0.95332742980818
"AT3G19620.1",68.4018695142855,-0.597819752953886,0.660056359528552,-0.905710162963784,0.365089281875103,0.893575601714334
"AT5G35405.1",0,NA,NA,NA,NA,NA
"AT1G20780.3",46.149796554623,-1.42133109046843,1.47978039695919,-0.960501364519446,0.33680294457094,0.87347253572689
"AT1G20780.2",42.2193371563705,2.24147014441401,3.04135009464263,0.73699839698244,0.461123324200381,0.943998737067324
"AT1G20780.1",2390.71538884187,0.150758275620777,0.111711905436594,1.34952738503189,0.17716763036413,0.703423057095011
"AT2G19500.1",2.14963389390752,-1.34138829382161,2.496211020467,-0.537369750723503,0.59101223372822,NA
"AT2G01220.1",433.550948789058,-0.00945978960163111,0.200091771229031,-0.0472772545493795,0.962292256047794,0.998544933255957
"AT2G01220.2",426.569092382004,0.414876336404501,0.244803485831549,1.69473214401032,0.090126244982926,0.529580700938835
"AT2G02020.1",11.4730598267405,-3.28427893265251,1.85650432986589,-1.76906613134038,0.0768828391403601,0.486142393219154
"AT2G02020.2",15.5600040548286,0.138269009695249,0.64463099563093,0.214493269222834,0.830162415214011,0.995192718597623
"AT5G18860.2",370.601445130604,0.612371293064365,0.538421678520844,1.13734516549682,0.255394020659273,0.796489192302139
"AT5G18860.1",190.511282792729,-1.20115831772701,1.5368092898838,-0.781592306627605,0.43445420965776,0.933269456606577
"AT4G22740.2",99.5948469814538,-0.525770931567078,0.450359808821804,-1.16744638679583,0.243030147530635,0.783700836271104
"AT4G22740.1",339.444029694365,-0.0818753499474757,0.253126517356008,-0.323456233675916,0.746349747967083,0.993056188786599
"AT3G06020.1",392.447329870323,0.19620844559479,0.285426876053325,0.687421059669704,0.49181743033975,0.95344799267977
"AT3G62930.1",6.51981267210252,0.477094268341765,0.838137063225642,0.569231799039679,0.569198843377341,0.973531723817164
"AT5G03204.1",44.9685383229643,0.165623037664181,0.510692087387723,0.324310953223049,0.74570262797975,0.993056188786599
"AT5G47900.3",1.50086503427375,-1.32769326817752,3.29113864201578,-0.403414566383725,0.686643272700814,NA
"AT5G47900.5",0,NA,NA,NA,NA,NA
"AT5G47900.8",0,NA,NA,NA,NA,NA
"AT5G47900.2",0.391500534163172,2.40964441055723,4.04075690834707,0.596334910813262,0.550951513469403,NA
"AT5G47900.6",0.186137718772303,-0.932923208416066,4.06039221624708,-0.229761845341715,0.818276834567649,NA
"AT5G47900.1",1.18612577624307,-0.804767646247799,3.90304689968549,-0.206189591601538,0.836642817868066,NA
"AT5G47900.4",0,NA,NA,NA,NA,NA
"AT5G47900.9",0,NA,NA,NA,NA,NA
"AT5G47900.7",0,NA,NA,NA,NA,NA
"AT5G47900.11",0.186137718772303,-0.932923208416066,4.06039221624708,-0.229761845341715,0.818276834567649,NA
"AT5G47900.10",0,NA,NA,NA,NA,NA
"AT4G31890.1",1.94895261784203,4.7168263689771,3.93421460895922,1.19892452186916,0.23055729571681,NA
"AT4G31890.2",19.636598122754,0.146796768702926,0.56655784975976,0.25910287672331,0.795555865272281,0.994811579342181
"AT4G31890.3",2.54180042413863,-4.52070990172402,2.33218136776197,-1.93840408992814,0.0525739418420495,0.392964967942766
"AT5G61110.1",0,NA,NA,NA,NA,NA
"AT4G17940.1",291.908946075841,-0.285272118982879,0.180467735389218,-1.58073751170882,0.113938067596109,0.59387727540465
